title,article,referrer,release_date,authors
Verkle trees,https://vitalik.eth.limo/general/2021/06/18/verkle.html,https://www.twitter.com/unlock_VALue,2021-06-18,Vitalik Buterin
Blockchain voting is overrated among uninformed people but underrated among informed people,https://vitalik.eth.limo/general/2021/05/25/voting2.html,https://www.twitter.com/unlock_VALue,2021-05-25,Vitalik Buterin
The Limits to Blockchain Scalability,https://vitalik.eth.limo/general/2021/05/23/scaling.html,https://www.twitter.com/unlock_VALue,2021-05-23,Vitalik Buterin
Why sharding is great: demystifying the technical properties,https://vitalik.eth.limo/general/2021/04/07/sharding.html,https://www.twitter.com/unlock_VALue,2021-04-07,Vitalik Buterin
The Most Important Scarce Resource is Legitimacy,https://vitalik.eth.limo/general/2021/03/23/legitimacy.html,https://www.twitter.com/unlock_VALue,2021-03-23,Vitalik Buterin
Prediction Markets: Tales from the Election,https://vitalik.eth.limo/general/2021/02/18/election.html,https://www.twitter.com/unlock_VALue,2021-02-18,Vitalik Buterin
An approximate introduction to how zk-SNARKs are possible,https://vitalik.eth.limo/general/2021/01/26/snarks.html,https://www.twitter.com/unlock_VALue,2021-01-26,Vitalik Buterin
Why we need wide adoption of social recovery wallets,https://vitalik.eth.limo/general/2021/01/11/recovery.html,https://www.twitter.com/unlock_VALue,2021-01-11,Vitalik Buterin
An Incomplete Guide to Rollups,https://vitalik.eth.limo/general/2021/01/05/rollup.html,https://www.twitter.com/unlock_VALue,2021-01-05,Vitalik Buterin
Endnotes on 2020: Crypto and Beyond,https://vitalik.eth.limo/general/2020/12/28/endnotes.html,https://www.twitter.com/unlock_VALue,2020-12-28,Vitalik Buterin
Convex and Concave Dispositions,https://vitalik.eth.limo/general/2020/11/08/concave.html,https://www.twitter.com/unlock_VALue,2020-11-08,Vitalik Buterin
Why Proof of Stake (Nov 2020),https://vitalik.eth.limo/general/2020/11/06/pos2020.html,https://www.twitter.com/unlock_VALue,2020-11-06,Vitalik Buterin
"Coordination, Good and Bad",https://vitalik.eth.limo/general/2020/09/11/coordination.html,https://www.twitter.com/unlock_VALue,2020-09-11,Vitalik Buterin
Trust Models,https://vitalik.eth.limo/general/2020/08/20/trust.html,https://www.twitter.com/unlock_VALue,2020-08-20,Vitalik Buterin
A Philosophy of Blockchain Validation,https://vitalik.eth.limo/general/2020/08/17/philosophy.html,https://www.twitter.com/unlock_VALue,2020-08-17,Vitalik Buterin
Exploring Fully Homomorphic Encryption,https://vitalik.eth.limo/general/2020/07/20/homomorphic.html,https://www.twitter.com/unlock_VALue,2020-07-20,Vitalik Buterin
A Quick Garbled Circuits Primer,https://vitalik.eth.limo/general/2020/03/21/garbled.html,https://www.twitter.com/unlock_VALue,2020-03-21,Vitalik Buterin
Base Layers And Functionality Escape Velocity,https://vitalik.eth.limo/general/2019/12/26/mvb.html,https://www.twitter.com/unlock_VALue,2019-12-26,Vitalik Buterin
Christmas Special,https://vitalik.eth.limo/general/2019/12/24/christmas.html,https://www.twitter.com/unlock_VALue,2019-12-24,Vitalik Buterin
Quadratic Payments: A Primer,https://vitalik.eth.limo/general/2019/12/07/quadratic.html,https://www.twitter.com/unlock_VALue,2019-12-07,Vitalik Buterin
,https://vitalik.eth.limo/general/2019/11/22/progress.html,https://www.twitter.com/unlock_VALue,,
In-person meatspace protocol to prove unconditional possession of a private key,https://vitalik.eth.limo/general/2019/10/01/story.html,https://www.twitter.com/unlock_VALue,2019-10-01,Vitalik Buterin
Understanding PLONK,https://vitalik.eth.limo/general/2019/09/22/plonk.html,https://www.twitter.com/unlock_VALue,2019-09-22,Vitalik Buterin
The Dawn of Hybrid Layer 2 Protocols,https://vitalik.eth.limo/general/2019/08/28/hybrid_layer_2.html,https://www.twitter.com/unlock_VALue,2019-08-28,Vitalik Buterin
Sidechains vs Plasma vs Sharding,https://vitalik.eth.limo/general/2019/06/12/plasma_vs_sharding.html,https://www.twitter.com/unlock_VALue,2019-06-12,Vitalik Buterin
Fast Fourier Transforms,https://vitalik.eth.limo/general/2019/05/12/fft.html,https://www.twitter.com/unlock_VALue,2019-05-12,Vitalik Buterin
Control as Liability,https://vitalik.eth.limo/general/2019/05/09/control_as_liability.html,https://www.twitter.com/unlock_VALue,2019-05-09,Vitalik Buterin
On Free Speech,https://vitalik.eth.limo/general/2019/04/16/free_speech.html,https://www.twitter.com/unlock_VALue,2019-04-16,Vitalik Buterin
On Collusion,https://vitalik.eth.limo/general/2019/04/03/collusion.html,https://www.twitter.com/unlock_VALue,2019-04-03,Vitalik Buterin
[Mirror] Cantor was Wrong: debunking the infinite set hierarchy,https://vitalik.eth.limo/general/2019/04/01/cantor.html,https://www.twitter.com/unlock_VALue,2019-04-01,Vitalik Buterin
A CBC Casper Tutorial,https://vitalik.eth.limo/general/2018/12/05/cbc_casper.html,https://www.twitter.com/unlock_VALue,2018-12-05,Vitalik Buterin
[Mirror] Central Planning as Overfitting,https://vitalik.eth.limo/general/2018/11/25/central_planning.html,https://www.twitter.com/unlock_VALue,2018-11-25,Vitalik Buterin
Layer 1 Should Be Innovative in the Short Term but Less in the Long Term,https://vitalik.eth.limo/general/2018/08/26/layer_1.html,https://www.twitter.com/unlock_VALue,2018-08-26,Vitalik Buterin
A Guide to 99% Fault Tolerant Consensus,https://vitalik.eth.limo/general/2018/08/07/99_fault_tolerant.html,https://www.twitter.com/unlock_VALue,2018-08-07,Vitalik Buterin
"STARKs, Part 3: Into the Weeds",https://vitalik.eth.limo/general/2018/07/21/starks_part_3.html,https://www.twitter.com/unlock_VALue,2018-07-21,Vitalik Buterin
On Radical Markets,https://vitalik.eth.limo/general/2018/04/20/radical_markets.html,https://www.twitter.com/unlock_VALue,2018-04-20,Vitalik Buterin
"Governance, Part 2: Plutocracy Is Still Bad",https://vitalik.eth.limo/general/2018/03/28/plutocracy.html,https://www.twitter.com/unlock_VALue,2018-03-28,Vitalik Buterin
Proof of Stake FAQ,https://vitalik.eth.limo/general/2017/12/31/pos_faq.html,https://www.twitter.com/unlock_VALue,2017-12-31,Vitalik Buterin
Sharding FAQ,https://vitalik.eth.limo/general/2017/12/31/sharding_faq.html,https://www.twitter.com/unlock_VALue,2017-12-31,Vitalik Buterin
Notes on Blockchain Governance,https://vitalik.eth.limo/general/2017/12/17/voting.html,https://www.twitter.com/unlock_VALue,2017-12-17,Vitalik Buterin
A Quick Gasprice Market Analysis,https://vitalik.eth.limo/general/2017/12/14/gas_analysis.html,https://www.twitter.com/unlock_VALue,2017-12-14,Vitalik Buterin
"STARKs, Part II: Thank Goodness It's FRI-day",https://vitalik.eth.limo/general/2017/11/22/starks_part_2.html,https://www.twitter.com/unlock_VALue,2017-11-22,Vitalik Buterin
"STARKs, Part I: Proofs with Polynomials",https://vitalik.eth.limo/general/2017/11/09/starks_part_1.html,https://www.twitter.com/unlock_VALue,2017-11-09,Vitalik Buterin
On Medium-of-Exchange Token Valuations,https://vitalik.eth.limo/general/2017/10/17/moe.html,https://www.twitter.com/unlock_VALue,2017-10-17,Vitalik Buterin
A Prehistory of the Ethereum Protocol,https://vitalik.eth.limo/general/2017/09/14/prehistory.html,https://www.twitter.com/unlock_VALue,2017-09-14,Vitalik Buterin
"A Note on Metcalfe's Law, Externalities and Ecosystem Splits",https://vitalik.eth.limo/general/2017/07/27/metcalfe.html,https://www.twitter.com/unlock_VALue,2017-07-27,Vitalik Buterin
The Triangle of Harm,https://vitalik.eth.limo/general/2017/07/16/triangle_of_harm.html,https://www.twitter.com/unlock_VALue,2017-07-16,Vitalik Buterin
On Path Independence,https://vitalik.eth.limo/general/2017/06/22/marketmakers.html,https://www.twitter.com/unlock_VALue,2017-06-22,Vitalik Buterin
Analyzing Token Sale Models,https://vitalik.eth.limo/general/2017/06/09/sales.html,https://www.twitter.com/unlock_VALue,2017-06-09,Vitalik Buterin
Engineering Security Through Coordination Problems,https://vitalik.eth.limo/general/2017/05/08/coordination_problems.html,https://www.twitter.com/unlock_VALue,2017-05-08,Vitalik Buterin
"Hard Forks, Soft Forks, Defaults and Coercion",https://vitalik.eth.limo/general/2017/03/14/forks_and_markets.html,https://www.twitter.com/unlock_VALue,2017-03-14,Vitalik Buterin
[Mirror] Zk-SNARKs: Under the Hood,https://vitalik.eth.limo/general/2017/02/01/zk_snarks.html,https://www.twitter.com/unlock_VALue,2017-02-01,Vitalik Buterin
[Mirror] Exploring Elliptic Curve Pairings,https://vitalik.eth.limo/general/2017/01/14/exploring_ecp.html,https://www.twitter.com/unlock_VALue,2017-01-14,Vitalik Buterin
[Mirror] A Proof of Stake Design Philosophy,https://vitalik.eth.limo/general/2016/12/29/pos_design.html,https://www.twitter.com/unlock_VALue,2016-12-29,Vitalik Buterin
[Mirror] Quadratic Arithmetic Programs: from Zero to Hero,https://vitalik.eth.limo/general/2016/12/10/qap.html,https://www.twitter.com/unlock_VALue,2016-12-10,Vitalik Buterin
A Note On Charity Through Marginal Price Discrimination,https://vitalik.eth.limo/general/2017/03/11/a_note_on_charity.html,https://www.twitter.com/unlock_VALue,2017-03-11,Vitalik Buterin
The MEV Book: A Comprehensive Guide to Maximal Extractable Value,https://www.monoceros.com/insights/maximal-extractable-value-book,https://www.twitter.com/unlock_VALue,,BYMonoceros Ventures
Zero-Knowledge Proofs: A Technology Primer,https://www.monoceros.com/insights/zero-knowledge-proofs-a-technology-primer,https://www.twitter.com/unlock_VALue,,BYMonoceros Ventures
Everything You Need To Know About Order Flow Auctions,https://www.monoceros.com/insights/order-flow-auctions,https://www.twitter.com/unlock_VALue,,BYMonoceros Ventures
Simplified Active Validator Cap and Rotation Proposal - Proof-of-Stake - Ethereum Research,https://ethresear.ch/t/simplified-active-validator-cap-and-rotation-proposal/9022,https://www.twitter.com/unlock_VALue,2021-03-27,https://ethresear.ch/u/vbuterin
Protocol and staking pool changes that could improve decentralization and reduce consensus overhead - HackMD,https://notes.ethereum.org/@vbuterin/staking_2023_10,https://www.twitter.com/unlock_VALue,,vbuterin
Designing the Espresso Sequencer: Combining HotShot Consensus with Tiramisu DA - HackMD,https://hackmd.io/@EspressoSystems/HotShot-and-Tiramisu,https://www.twitter.com/unlock_VALue,2023-07-19,EspressoSystems
Analyzing BFT & Proposer-Promised Preconfirmations - HackMD,https://hackmd.io/@EspressoSystems/bft-and-proposer-promised-preconfirmations,https://www.twitter.com/unlock_VALue,2023-12-22,EspressoSystems
Analyzing BFT & Proposer-Promised Preconfirmations - Layer 2 - Ethereum Research,https://ethresear.ch/t/analyzing-bft-proposer-promised-preconfirmations/17963,https://www.twitter.com/unlock_VALue,2023-12-24,https://ethresear.ch/u/ed
Shared Sequencing: Defragmenting the L2 Rollup Ecosystem - HackMD,https://hackmd.io/@EspressoSystems/SharedSequencing,,2023-04-17,EspressoSystems
Fair Exchange in Proposer-Builder Separation - HackMD,https://hackmd.io/@EspressoSystems/fair-exchange-in-proposer-builder-separation,,2023-10-12,EspressoSystems
The Derivation Pipeline - HackMD,https://hackmd.io/@EspressoSystems/the-derivation-pipeline,,2023-11-30,EspressoSystems
Paths toward single-slot finality - HackMD,https://notes.ethereum.org/@vbuterin/single_slot_finality,,,vbuterin
Based rollups—superpowers from L1 sequencing - Layer 2 - Ethereum Research,https://ethresear.ch/t/based-rollups-superpowers-from-l1-sequencing/15016,,2023-03-10,https://ethresear.ch/u/JustinDrake
The Espresso Sequencer - HackMD,https://hackmd.io/@EspressoSystems/EspressoSequencer,,2023-03-16,EspressoSystems
The cost of artificial latency in the PBS context - Economics - Ethereum Research,https://ethresear.ch/t/the-cost-of-artificial-latency-in-the-pbs-context/17847,,2023-12-15,https://ethresear.ch/u/umbnat92
Analyzing Missed Slot Through The Lens of Relays -- A potential path for relay incentivization - Economics - Ethereum Research,https://ethresear.ch/t/analyzing-missed-slot-through-the-lens-of-relays-a-potential-path-for-relay-incentivization/18257,,2024-01-10,https://ethresear.ch/u/ballsyalchemist
"The Cross-Domain Thesis Part 3.1: Ordering
 — Maven11 Research",https://maven11.mirror.xyz/4EWfWgqJGNQufJOXe66aqmYTttu9r0o3sArMLZVbNyo,,2024-01-09,Maven11 Research
,https://kelvinfichter.com/pages/thoughts/hybrid-rollups/,https://www.twitter.com/unlock_VALue,,
,https://kelvinfichter.com/pages/thoughts/tps-is-dumb/,https://www.twitter.com/unlock_VALue,,
,https://kelvinfichter.com/pages/thoughts/evm-proofs/,https://www.twitter.com/unlock_VALue,,
,https://kelvinfichter.com/pages/thoughts/challenge-periods/,https://www.twitter.com/unlock_VALue,,
,https://kelvinfichter.com/pages/thoughts/rrr/,https://www.twitter.com/unlock_VALue,,
,https://kelvinfichter.com/pages/thoughts/moloch/,https://www.twitter.com/unlock_VALue,,
A few of the things we’re excited about in crypto (2024),https://a16zcrypto.com/posts/article/a-few-of-the-things-were-excited-about-in-crypto-2024/,,,
Web3 business strategy,https://a16zcrypto.com/posts/videos/web3-business-strategy/,,,
Vampire attacks: A theory (and thread) on 'blood sucking' platform competition,https://a16zcrypto.com/posts/article/vampire-attacks-competition/,,,
A new NFT launch strategy: The wave mint,https://a16zcrypto.com/posts/article/a-new-nft-launch-strategy-the-wave-mint/,,,
Progressive decentralization: a high-level framework,https://a16zcrypto.com/posts/article/progressive-decentralization-a-high-level-framework/,,,
"NFT Sales: Clearing the Market, Avoiding Gas Wars",https://a16zcrypto.com/posts/article/nft-sales-market-clearing-gas-wars-auction-mechanism-design-for-builders/,,,
"Top Tech Topics, Explained",https://a16zcrypto.com/posts/podcast/top-tech-topics-explained/,,,
"How to Slash Misbehavior in Threshold Decryption | by Dan Boneh | Jan, 2024 | Medium",https://medium.com/@boneh/how-to-slash-misbehavior-in-threshold-decryption-0888af5ae3b6,https://www.twitter.com/unlock_VALue,2024-01-09,Dan Boneh
Using ZK Proofs to Fight Disinformation | by Dan Boneh | Medium,https://medium.com/@boneh/using-zk-proofs-to-fight-disinformation-17e7d57fe52f,https://www.twitter.com/unlock_VALue,2022-09-30,Dan Boneh
Reversible Transactions on Ethereum: ERC-20R and ERC-721R | by Dan Boneh | Medium,https://medium.com/@boneh/reversible-transactions-on-ethereum-erc-20r-and-erc-721r-9e82de67b696,https://www.twitter.com/unlock_VALue,2022-08-02,Dan Boneh
How to build a private DAO on Ethereum - Dan Boneh - Medium,https://medium.com/@boneh/how-to-build-a-private-dao-on-ethereum-59e3afdf3abd,https://www.twitter.com/unlock_VALue,2022-05-01,Dan Boneh
FRP-35: Pair Trading Opportunities as a form of MEV - FRPs - Flashbots Research Proposals - The Flashbots Collective,https://collective.flashbots.net/t/frp-35-pair-trading-opportunities-as-a-form-of-mev/2887,https://www.twitter.com/unlock_VALue,,
Uniswap v3 Returns More Fees for Passive LPs,https://blog.uniswap.org/fee-returns#user-content-fnref-2,https://www.twitter.com/unlock_VALue,2022-06-06,
,https://xenophonlabs.com/portfolio.html,https://www.twitter.com/unlock_VALue,,
Reproducing the $APE Airdrop Flash Loan Arbitrage/Exploit | by Amber Group | Amber Group | Medium,https://medium.com/amber-group/reproducing-the-ape-airdrop-flash-loan-arbitrage-exploit-93f79728fcf5,https://www.twitter.com/unlock_VALue,2022-03-22,Amber Group
What Are Staking Derivatives?. pSTAKE is a liquid staking solution… | by Citadel.One | Citadel.One | Medium,https://medium.com/citadel-one/what-are-staking-derivatives-8fd86ed315a2,https://www.twitter.com/unlock_VALue,2022-04-05,Citadel.One
Decentralization of token distributions | by jooooo5as | gyroscope-protocol | Medium,https://medium.com/gyroscope-protocol/decentralization-of-token-distributions-e472f8b52f4a,https://www.twitter.com/unlock_VALue,2021-10-12,jooooo5as
Burning MEV through block proposer auctions - Economics - Ethereum Research,https://ethresear.ch/t/burning-mev-through-block-proposer-auctions/14029?u=barnabe,https://www.twitter.com/unlock_VALue,2022-10-26,https://ethresear.ch/u/domothy
🗳️ Commitment-Satisfaction Committees: An In-Protocol Solution to PEPC - Proof-of-Stake - Ethereum Research,https://ethresear.ch/t/commitment-satisfaction-committees-an-in-protocol-solution-to-pepc/17055,https://www.twitter.com/unlock_VALue,2023-10-12,https://ethresear.ch/u/diego
Committee-driven MEV smoothing - Economics - Ethereum Research,https://ethresear.ch/t/committee-driven-mev-smoothing/10408,https://www.twitter.com/unlock_VALue,2021-08-23,https://ethresear.ch/u/fradamt
To burn or not? - Research - The Flashbots Collective,https://collective.flashbots.net/t/to-burn-or-not/647,https://www.twitter.com/unlock_VALue,,
"The Proof Supply Chain. by: Trace | by Figment Capital | Jan, 2024 | Medium",https://figmentcapital.medium.com/the-proof-supply-chain-be6a6a884eff,https://www.twitter.com/unlock_VALue,2024-01-16,Figment Capital
Espresso HotShot: Consensus Designed for Rollups | by Espresso Systems | Medium,https://medium.com/@espressosys/espresso-hotshot-consensus-designed-for-rollups-b080ba7362d1,https://hackmd.io/@EspressoSystems/EspressoSequencer,2022-11-28,Espresso Systems
,https://outlierventures.io/research/design-phase-of-token-ecosystem-creation/,https://www.twitter.com/unlock_VALue,,
,https://outlierventures.io/research/why-crypto-assets-need-effective-token-ecosystems/,https://www.twitter.com/unlock_VALue,,
,https://outlierventures.io/research/what-is-the-secret-to-building-valuable-tokens/,https://www.twitter.com/unlock_VALue,,
Sharding-format blob-carrying transactions - HackMD,https://notes.ethereum.org/@vbuterin/blob_transactions,https://barnabe.substack.com/p/understanding-rollup-economics-from,,vbuterin
Uncle risk/MEV miner fee calculation - HackMD,https://notes.ethereum.org/@barnabe/rk5ue1WF_,https://barnabe.substack.com/p/understanding-rollup-economics-from,,
Retroactive Public Goods Funding. Note: The Optimism team has long been… | by Optimism | Optimism PBC Blog | Medium,https://medium.com/ethereum-optimism/retroactive-public-goods-funding-33c9b7d00f0c,https://www.twitter.com/unlock_VALue,2021-07-20,Optimism
,https://forum.celestia.org/t/zero-knowledge-in-the-celestia-baselayer/1475,https://www.twitter.com/unlock_VALue,,
,https://research.arbitrum.io/t/security-and-governance-considerations-for-chain-clusters/9560,https://www.twitter.com/unlock_VALue,,
,https://gov.uniswap.org/t/uniswap-liquidity-mining-analysis/21416,https://www.twitter.com/unlock_VALue,,
,https://dydx.forum/t/dydx-v4-with-great-decentralization-comes-great-responsibility/1344,https://www.twitter.com/unlock_VALue,,
,https://governance.aave.com/t/temp-check-raising-the-safety-module-s-slashing-percentage/14167,https://www.twitter.com/unlock_VALue,,
CurveMetrics,https://xenophonlabs.substack.com/p/curvemetrics?r=1ekt4m,https://www.twitter.com/unlock_VALue,2023-06-21,Xenophon Labs
Congestion control and eip1559,https://barnabe.substack.com/p/congestion-control-and-eip1559,https://www.twitter.com/unlock_VALue,2021-02-17,Barnabé Monnot
Understanding rollup economics from first principles,https://barnabe.substack.com/p/understanding-rollup-economics-from,https://www.twitter.com/unlock_VALue,2022-02-24,Barnabé Monnot
The road to Ethereum,https://barnabe.substack.com/p/eth2,https://barnabe.substack.com/p/understanding-rollup-economics-from,2021-04-20,Barnabé Monnot
,https://gov.uniswap.org/t/gauntlet-s-uniswap-protocol-fee-report-tldr-version/22607,,,
Trading in the Dark: Measuring Reordering Slippage in MEV,https://frontier.tech/measuring-reordering-slippage-in-mev,https://www.twitter.com/unlock_VALue,,by Evan Kim and Murat Akdeniz of Primev in collaboration with Frontier
,https://forum.arbitrum.foundation/t/request-for-discussion-arbitrum-foundation-transparency-standards/14272,,,
,https://forum.arbitrum.foundation/t/grants-funding-framework-discussion-how-to-excel-at-being-a-dao/13818,,,
Properties of issuance level (part 1) - HackMD,https://notes.ethereum.org/@anderselowsson/HyUIqjo_6,https://www.twitter.com/unlock_VALue,,anderselowsson
"Unlocking PBS with CL Verification of ""block.coinbase"" (E.G. Multi Tx Flashloans) - Ethereum Research",https://ethresear.ch/t/unlocking-pbs-with-cl-verification-of-block-coinbase-e-g-multi-tx-flashloans/17955/,https://www.twitter.com/unlock_VALue,2023-12-24,https://ethresear.ch/u/thogard785
Properties of issuance level (part 1) - HackMD,https://notes.ethereum.org/@domothy/roadmap,https://www.twitter.com/unlock_VALue,,anderselowsson
,https://forum.aztec.network/t/request-for-proposals-decentralized-sequencer-selection/350,https://www.twitter.com/unlock_VALue,,
"The Cross-Domain Thesis Part 2: Storage Proofs, Computation, and… — Maven11 Research",https://maven11.mirror.xyz/3NqfzBemyvI9a0fhun7flOc20oq5XlXzOqphvKk5pxs,https://www.twitter.com/unlock_VALue,2023-10-05,Maven11 Research
Validator consolidation in EIP-7251 - HackMD,https://notes.ethereum.org/@fradamt/maxeb-consolidation,https://www.twitter.com/unlock_VALue,,fradamt
"Swap Fees Are For Losers: Introducing DeltaSwap, The First Feeless Spot DEX | by DeFi Devin | Jan, 2024 | Medium",https://medium.com/@defidevin/swap-fees-are-for-losers-introducing-deltaswap-the-first-feeless-spot-dex-c88b7b1ed340,https://www.twitter.com/unlock_VALue,2024-01-23,DeFi Devin
2FA zk-rollups using SGX - zk-s[nt]arks - Ethereum Research,https://ethresear.ch/t/2fa-zk-rollups-using-sgx/14462,https://www.twitter.com/unlock_VALue,2022-12-21,https://ethresear.ch/u/JustinDrake
,https://blog.conduit.xyz/celestia-mainnet-migrations,https://www.twitter.com/unlock_VALue,,
Sirrah: Speedrunning a TEE Coprocessor,https://writings.flashbots.net/suave-tee-coprocessor,https://www.twitter.com/unlock_VALue,2024-01-25,https://collective.flashbots.net/u/amiller
Unconditional inclusion lists - Block proposer - Ethereum Research,https://ethresear.ch/t/unconditional-inclusion-lists/18500,https://twitter.com/mikeneuder/status/1752319880731173272,2024-01-30,https://ethresear.ch/u/mikeneuder
"STARKPack: Aggregating STARKs for shorter proofs and faster verification | by Jivanyan | Nethermind.eth | Jan, 2024 | Medium",https://medium.com/nethermind-eth/starkpack-aggregating-starks-for-shorter-proofs-and-faster-verification-8c78a5c26291,https://www.twitter.com/unlock_VALue,2024-01-31,Jivanyan
Protocol Guild Pledge — Tim Beiko,https://tim.mirror.xyz/srVdVopOFhD_ZoRDR50x8n5wmW3aRJIrNEAkpyQ4_ng,https://twitter.com/TimBeiko/status/1752458526407139680,2024-01-30,Tim Beiko
,https://dba.xyz/modular-money-liquid-staking-for-people-in-a-hurry/,https://twitter.com/jon_charb/status/1753450124200620536,,
"The Shared Sequencer; An SoK on Shared Sequencing, Aggregation T… — Maven11 Research",https://maven11.mirror.xyz/I12E6Jf9X6HE_DuegZG4gmy8j-4RGAX4AdMZ71MnANY,,2023-05-05,Maven11 Research
State Lock Auctions: Towards Collaborative Block Building - Block proposer - Ethereum Research,https://ethresear.ch/t/state-lock-auctions-towards-collaborative-block-building/18558,https://twitter.com/_danielmarzec/status/1754173137799770532,2024-02-03,https://ethresear.ch/u/dmarz
On Increasing the Block Gas Limit - Economics - Ethereum Research,https://ethresear.ch/t/on-increasing-the-block-gas-limit/18567?u=nerolation,https://x.com/nero_eth/status/1754441447690944537?s=46&t=LTSoDWXLa08Oi2VCOCK2Yg,2024-02-05,https://ethresear.ch/u/Nerolation
Intent based bridge between L2s and Ethereum powered by multi-proof storage proofs - Layer 2 - Ethereum Research,https://ethresear.ch/t/intent-based-bridge-between-l2s-and-ethereum-powered-by-multi-proof-storage-proofs/18563,https://twitter.com/fede_intern/status/1754309047241593186,2024-02-05,https://ethresear.ch/u/unbalancedparenthese
,https://forum.celestia.org/t/defending-against-lst-monopolies/1554,,,
SUAVE Bridge - #8 by pbj - SUAVE - The Flashbots Collective,https://collective.flashbots.net/t/suave-bridge/2696/8,https://www.twitter.com/unlock_VALue,,
Consider the ePBS - HackMD,https://notes.ethereum.org/@mikeneuder/consider-the-epbs,https://twitter.com/mikeneuder/status/1755429454367555645,,mikeneuder
"Inclusion lists: execution, consensus, & engine spec overview - HackMD",https://notes.ethereum.org/@mikeneuder/il-spec-overview,https://twitter.com/mikeneuder/status/1755220985219780646,,mikeneuder
Solana Fees in Theory and Practice,https://www.helius.dev/blog/solana-fees-in-theory-and-practice,https://x.com/0xmert_/status/1751747905831010785,"January 31, 2024",Ryan Chern
Consensus on Solana,https://www.helius.dev/blog/consensus-on-solana,https://www.twitter.com/unlock_VALue,"January 27, 2024",Ryan Chern
"Solana Nodes — A Primer on Solana RPCs, Validators, and RPC providers",https://www.helius.dev/blog/solana-nodes-a-primer-on-solana-rpcs-validators-and-rpc-providers,https://www.twitter.com/unlock_VALue,"January 15, 2024",Mert Mumtaz
Solana Validator Economics: A Primer,https://www.helius.dev/blog/solana-validator-economics-a-primer,https://www.twitter.com/unlock_VALue,"January 11, 2024",Ryan Chern
Priority Fees: Understanding Solana's Transaction Fee Mechanics,https://www.helius.dev/blog/priority-fees-understanding-solanas-transaction-fee-mechanics,https://www.twitter.com/unlock_VALue,"January 15, 2024",0xIchigo
"The L1 vs L2 Landscape: Understanding the Design Differences, Tradeoffs, and Endgames",https://www.helius.dev/blog/the-l1-vs-l2-landscape,https://www.twitter.com/unlock_VALue,"December 13, 2023",Ryan Chern
Gaming: How Solana is Changing the Playfield,https://www.helius.dev/blog/gaming-how-solana-is-changing-the-playfield,https://www.twitter.com/unlock_VALue,"January 15, 2024",0xIchigo
Turbine: Block Propagation on Solana,https://www.helius.dev/blog/turbine-block-propagation-on-solana,https://www.twitter.com/unlock_VALue,"October 26, 2023",Ryan Chern
The Solana Programming Model: An Introduction to Developing on Solana,https://www.helius.dev/blog/the-solana-programming-model-an-introduction-to-developing-on-solana,https://www.twitter.com/unlock_VALue,"November 17, 2023",0xIchigo
What is Firedancer? A Deep Dive into Solana 2.0,https://www.helius.dev/blog/what-is-firedancer,https://www.twitter.com/unlock_VALue,"December 3, 2023",0xIchigo
Evaluating Solana for Enterprise Use: A Comprehensive Guide,https://www.helius.dev/blog/evaluating-solana-for-enterprise-use-a-comprehensive-guide,https://www.twitter.com/unlock_VALue,"October 24, 2023",0xIchigo
Cryptographic Tools 101 - Hash Functions and Merkle Trees Explained,https://www.helius.dev/blog/cryptographic-tools-101-hash-functions-and-merkle-trees-explained,https://www.twitter.com/unlock_VALue,"September 25, 2023",0xIchigo
All You Need to Know About Compression on Solana,https://www.helius.dev/blog/all-you-need-to-know-about-compression-on-solana,https://www.twitter.com/unlock_VALue,"November 30, 2023",0xIchigo
"Proof of History, Proof of Stake, Proof of Work - Explained",https://www.helius.dev/blog/proof-of-history-proof-of-stake-proof-of-work-explained,https://www.twitter.com/unlock_VALue,"October 9, 2023",0xIchigo
Privacy on Solana with Elusiv and Light: All You Need to Know About Privacy on SOL,https://www.helius.dev/blog/privacy-on-solana-with-elusiv-and-light,https://www.twitter.com/unlock_VALue,"September 14, 2023",0xIchigo
All You Need to Know About Solana RPCs (2023),https://www.helius.dev/blog/solana-rpc,https://www.twitter.com/unlock_VALue,"September 12, 2023",Mert Mumtaz
Solana Dev 101 - File system wallets + How to create a custom wallet,https://www.helius.dev/blog/file-system-wallets-how-to-create-a-custom-wallet,https://www.twitter.com/unlock_VALue,"August 14, 2023",Owen Venter
Top Solana RPCs — Helius vs. Other Node Providers,https://www.helius.dev/blog/top-solana-rpcs-helius-vs-other-node-providers,https://www.twitter.com/unlock_VALue,"July 27, 2023",Mert Mumtaz
Solana Dev 101 - Deserializing Account Data on Solana,https://www.helius.dev/blog/solana-dev-101-deserializing-account-data-on-solana,https://www.twitter.com/unlock_VALue,"January 22, 2024",Hunter Davis
"Understanding Slots, Blocks, and Epochs on Solana",https://www.helius.dev/blog/solana-slots-blocks-and-epochs,https://www.twitter.com/unlock_VALue,"June 19, 2023",Mert Mumtaz
How Solana RPCs Work,https://www.helius.dev/blog/how-solana-rpcs-work,https://www.twitter.com/unlock_VALue,"July 24, 2023",Mert Mumtaz
Build a Wallet Tracker on Solana,https://www.helius.dev/blog/build-a-wallet-tracker-on-solana,https://www.twitter.com/unlock_VALue,"June 19, 2023",Mert Mumtaz
Listening to On-chain Events on Solana,https://www.helius.dev/blog/solana-data-streaming,https://www.twitter.com/unlock_VALue,"January 11, 2024",Mert Mumtaz
